"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"ANDAW","Andina Acquisition Corp. II","0.39","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/andaw",
"ANTH","Anthera Pharmaceuticals, Inc.","1.65","17995596.3","n/a","2010","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/anth",
"ABAC","Aoxin Tianli Group, Inc.","3.5","27943107.5","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/abac",
"AXN","Aoxing Pharmaceutical Company, Inc.","0.1439","10966503.1605","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/axn",
"AIY","Apollo Investment Corporation","26.18","0","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/aiy",
"ARCI","Appliance Recycling Centers of America, Inc.","1.09","7254347.85","n/a","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/arci",
"APDNW","Applied DNA Sciences Inc","0.7407","0","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/apdnw",
"APRI","Apricus Biosciences, Inc.","2.03","25951034.83","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/apri",
"APTO","Aptose Biosciences, Inc.","1.41","34074440.7","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/apto",
"ABRN","Arbor Realty Trust","25.52","0","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/abrn",
"ARCW","ARC Group Worldwide, Inc.","2.55","46434186.75","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/arcw",
"ABIO","ARCA biopharma, Inc.","1.5","21606276","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/abio",
"RKDA","Arcadia Biosciences, Inc.","0.333","14207385.393","n/a","2015","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/rkda",
"ACGLO","Arch Capital Group Ltd.","25.29","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/acglo",
"ACGLP","Arch Capital Group Ltd.","24.8","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/acglp",
"AGIIL","Argo Group International Holdings, Ltd.","25.263","0","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/agiil",
"ARGS","Argos Therapeutics, Inc.","0.178","9785503.542","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/args",
"AIC","Arlington Asset Investment Corp","24.3382","0","n/a","2015","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/aic",
"AIW","Arlington Asset Investment Corp","24.65","0","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/aiw",
"DWAT","Arrow DWA Tactical ETF","11.465","8025500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dwat",
"ARTW","Art&#39;s-Way Manufacturing Co., Inc.","2.432","10123812.864","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/artw",
"APWC","Asia Pacific Wire & Cable Corporation Limited","2.95","40768023.55","n/a","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/apwc",
"GRR","Asia Tigers Fund, Inc. (The)","12.59","43646797.97","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grr",
"ASTC","Astrotech Corporation","0.86","19377987.84","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/astc",
"ATACR","Atlantic Acquisition Corp.","0.54","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/atacr",
"ATACU","Atlantic Acquisition Corp.","10.2699","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/atacu",
"ATLC","Atlanticus Holdings Corporation","2.4","37064121.6","n/a","1995","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/atlc",
"AFHBL","Atlas Financial Holdings, Inc.","26.0016","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afhbl",
"ATOM","Atomera Incorporated","3.9","47426484.3","n/a","2016","Technology","Semiconductors","http://www.nasdaq.com/symbol/atom",
"ATOS","Atossa Genetics Inc.","0.5299","6200399.6425","n/a","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/atos",
"EARS","Auris Medical Holding AG","0.94","41669921.76","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ears",
"AWX","Avalon Holdings Corporation","2.0556","7818127.2036","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/awx",
"AVGR","Avinger, Inc.","0.3275","7831842.86","n/a","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/avgr",
"AVIR","Aviragen Therapeutics, Inc.","0.7","27054465.9","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/avir",
"AHPAU","Avista Healthcare Public Acquisition Corp.","10.38","0","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/ahpau",
"AHPAW","Avista Healthcare Public Acquisition Corp.","0.39","0","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/ahpaw",
"AZRX","AzurRx BioPharma, Inc.","3.59","40324481.14","n/a","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/azrx",
"RILYL","B. Riley Financial, Inc.","25.91","0","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rilyl",
"RILYZ","B. Riley Financial, Inc.","25.59","0","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rilyz",
"BOSC","B.O.S. Better Online Solutions","1.85","5987190.15","n/a","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/bosc",
"BANFP","BancFirst Corporation","27.2","27200000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banfp",
"BCTF","Bancorp 34, Inc.","14.0008","48137410.552","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bctf",
"BMLP","Bank Of Montreal","47.868","0","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bmlp",
"BAA","BANRO CORPORATION","0.3687","40467704.9157","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/baa",
"TAPR","Barclays Inverse US Treasury Composite ETN","23.34","15875868","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/tapr",
"DLBL","Barclays PLC","78.12","4782272.04","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dlbl",
"BHAC","Barington/Hilco Acquisition Corp.","10.3","48926400.8","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/bhac",
"BHACR","Barington/Hilco Acquisition Corp.","0.2853","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/bhacr",
"BHACU","Barington/Hilco Acquisition Corp.","10.7","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/bhacu",
"BHACW","Barington/Hilco Acquisition Corp.","0.053","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/bhacw",
"BRN","Barnwell Industries, Inc.","1.89","15643832.4","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/brn",
"BEBE","bebe stores, inc.","5.48","44366573.2","n/a","1998","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/bebe",
"BDXA","Becton, Dickinson and Company","55.32","0","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/bdxa",
"BNTC","Benitec Biopharma Limited","2.41","4210255.54","1746994","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/bntc",
"BNTCW","Benitec Biopharma Limited","0.1117","0","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/bntcw",
"BGCA","BGC Partners, Inc.","25.95","0","n/a","2012","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/bgca",
"BIOA","BioAmber Inc.","0.52","27047162.48","n/a","2013","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/bioa",
"BASI","Bioanalytical Systems, Inc.","1.73","14253290.08","n/a","1997","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/basi",
"ORPN","Bioblast Pharma Ltd.","2.21","7386394.6","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/orpn",
"BIOC","Biocept, Inc.","1.29","39027328.47","n/a","2014","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/bioc",
"BKYI","BIO-key International, Inc.","2.55","16571016.9","n/a","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/bkyi",
"BIOL","Biolase, Inc.","0.5699","43299166.3521","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/biol",
"BMRA","Biomerica, Inc.","2.89","24608849.97","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/bmra",
"BVXV","BiondVax Pharmaceuticals Ltd.","7.1374","9867933.7058","1382567","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/bvxv",
"BVXVW","BiondVax Pharmaceuticals Ltd.","1.6759","0","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/bvxvw",
"BPTH","Bio-Path Holdings, Inc.","0.385","38521940.38","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/bpth",
"BPMX","BioPharmX Corporation","0.2949","23494634.3415","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/bpmx",
"BIOP","Bioptix, Inc","7.4","39989000.6","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/biop",
"BSPM","Biostar Pharmaceuticals, Inc.","1.52","4047231.04","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/bspm",
"BGI","Birks Group Inc.","1.6991","30517332.9071","n/a","n/a","Consumer Services","Consumer Specialties","http://www.nasdaq.com/symbol/bgi",
"BCACR","Bison Capital Acquisition Corp.","0.31","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/bcacr",
"BCACU","Bison Capital Acquisition Corp.","10.2965","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/bcacu",
"BCACW","Bison Capital Acquisition Corp.","0.331","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/bcacw",
"BKHU","Black Hills Corporation","72.79","0","n/a","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/bkhu",
"BRACU","Black Ridge Acquisition Corp.","10.12","0","n/a","2017","n/a","n/a","http://www.nasdaq.com/symbol/bracu",
"BZM","BlackRock Maryland Municipal Bond Trust","14.13","29379957.93","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/bzm",
"MHE","BlackRock Massachusetts Tax-Exempt Trust","13.99","33118638.92","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/mhe",
"BLJ","Blackrock New Jersey Municipal Bond Trust","14.81","34458560.29","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/blj",
"BQH","Blackrock New York Municipal Bond Trust","14.97","41917571.85","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/bqh",
"BHV","BlackRock Virginia Municipal Bond Trust","17.89","28579346.56","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/bhv",
"ADRA","BLDRS Asia 50 ADR Index Fund","32.9429","23060030","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/adra",
"ADRU","BLDRS Europe 100 ADR Index Fund","22.3454","14524510","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/adru",
"BDR","Blonder Tongue Laboratories, Inc.","0.43","3492389.05","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/bdr",
"BOFIL","BofI Holding, Inc.","25.9","0","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bofil",
"BOKFL","BOK Financial Corporation","25.05","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bokfl",
"BNSO","Bonso Electronics International, Inc.","2.37","11762774.52","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/bnso",
"BRQS","Borqs Technologies, Inc. ","5.6","39566122.4","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/brqs",
"BRQSW","Borqs Technologies, Inc. ","0.274","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/brqsw",
"BPFHP","Boston Private Financial Holdings, Inc.","25.7","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bpfhp",
"BPFHW","Boston Private Financial Holdings, Inc.","10","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bpfhw",
"BLVDU","Boulevard Acquisition Corp. II","10.3612","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/blvdu",
"BLVDW","Boulevard Acquisition Corp. II","0.75","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/blvdw",
"BBRG","Bravo Brio Restaurant Group, Inc.","2.5","37991237.5","n/a","2010","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/bbrg",
"BLIN          ","Bridgeline Digital, Inc.","2.65","11132247.2","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/blin",
"BVSN","BroadVision, Inc.","4.095","20332952.64","n/a","1996","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/bvsn",
"BWEN","Broadwind Energy, Inc.","3.29","49468943.37","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/bwen",
"BMLA","BullMark LatAm Select Leaders ETF","34.4334","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bmla",
"BUR","Burcon NutraScience Corp","0.64","24209392","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/bur",
"GYB","CABCO Series 2004-101 Trust","22.79","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gyb",
"PFH","CABCO Series 2004-101 Trust","15.06","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pfh",
"PRSS","CafePress Inc.","2.1","35299924.8","n/a","2012","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/prss",
"CLBS","Caladrius Biosciences, Inc.","3.63","34220013.63","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/clbs",
"CEI","Camber Energy, Inc.","0.175","6652939.825","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cei",
"CANF","Can-Fite Biopharma Ltd","1.6799","27474680.505","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/canf",
"CPTAG","Capitala Finance Corp.","25","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cptag",
"CPTAL","Capitala Finance Corp.","25.28","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cptal",
"CPST","Capstone Turbine Corporation","0.98","41763621.2","n/a","2000","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cpst",
"CART","Carolina Trust BancShares, Inc.","8.33","38775150.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cart",
"CRTN","Cartesian, Inc.","0.648","5822937.072","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/crtn",
"CVNA","Carvana Co.","15.26","0","n/a","2017","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/cvna",
"CARV","Carver Bancorp, Inc.","2.4851","9185145.8037","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/carv",
"CASM","CAS Medical Systems, Inc.","0.91","25694484.27","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/casm",
"CBIO","Catalyst Biosciences, Inc. ","5.7","24570197.7","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cbio",
"CATYW","Cathay General Bancorp","20.3312","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/catyw",
"CBO","CBO (Listing Market - NYSE - Networks A/E)","19","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cbo",
"CBX","CBX (Listing Market NYSE Networks AE","1.05","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cbx",
"CAW","CCA Industries, Inc.","3.4","23822725.6","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/caw",
"CELGZ","Celgene Corporation","1.4774","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/celgz",
"APOP","Cellect Biotechnology Ltd.","8.14","16112096.22","1979373","2016","n/a","n/a","http://www.nasdaq.com/symbol/apop",
"APOPW","Cellect Biotechnology Ltd.","2.5209","0","n/a","2016","n/a","n/a","http://www.nasdaq.com/symbol/apopw",
"CLRB","Cellectar Biosciences, Inc.","1.715","23876521.55","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clrb",
"CLRBW","Cellectar Biosciences, Inc.","0.16","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clrbw",
"CLRBZ","Cellectar Biosciences, Inc.","0.69","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clrbz",
"CVM","Cel-Sci Corporation","1.71","17240898.87","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cvm",
"CLSN","Celsion Corporation","3.35","27976928.7","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clsn",
"CETX","Cemtrex Inc.","2.91","29823231.03","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cetx",
"CETXP","Cemtrex Inc.","6.98","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cetxp",
"CETXW","Cemtrex Inc.","0.35","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cetxw",
"CFBK","Central Federal Corporation","2.49","40558556.73","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cfbk",
"LEU","Centrus Energy Corp.","3.7","33443378.7","n/a","2014","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/leu",
"CVO","Cenveo Inc","2.93","25142025.28","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/cvo",
"CERC","Cerecor Inc.","1.11","28920891.27","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cerc",
"CERCW","Cerecor Inc.","0.04","0","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cercw",
"KOOL","Cesca Therapeutics Inc.","4.53","45056254.29","n/a","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/kool",
"CFCOU","CF Corporation","12.2","0","n/a","2016","Finance","Life Insurance","http://www.nasdaq.com/symbol/cfcou",
"CFCOW","CF Corporation","2.2","0","n/a","2016","Finance","Life Insurance","http://www.nasdaq.com/symbol/cfcow",
"CSBR","Champions Oncology, Inc.","3.48","38231161.68","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/csbr",
"HOTR","Chanticleer Holdings, Inc.","2.23","5576190.82","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/hotr",
"CTHR","Charles & Colvard Ltd","0.8999","19464553.5315","n/a","1997","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/cthr",
"CHEK","Check-Cap Ltd.","1.94","32940899.3","n/a","2015","Health Care","Medical Electronics","http://www.nasdaq.com/symbol/chek",
"CHEKW","Check-Cap Ltd.","0.5","0","n/a","2015","Health Care","Medical Electronics","http://www.nasdaq.com/symbol/chekw",
"CHKE","Cherokee Inc.","2.225","31038794.5","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/chke",
