"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CEA","China Eastern Airlines Corporation Ltd.","25.33","7329278890.29","n/a","1997","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/cea",
"ZNH","China Southern Airlines Company Limited","35.41","7144444295.65","n/a","1997","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/znh",
"VLRS","Controladora Vuela Compania de Aviacion, S.A.B. de C.V.","11.8","1194014470.6","n/a","2013","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/vlrs",
"CPA","Copa Holdings, S.A.","126.9","5345505905.4","n/a","2005","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/cpa",
"CMRE","Costamare Inc.","6.01","642381476.37","n/a","2010","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/cmre",
"CVTI","Covenant Transportation Group, Inc.","28.09","513700509.85","n/a","1994","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/cvti",
"CYRX","CryoPort, Inc.","8.43","209470300.71","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/cyrx",
"CYRXW","CryoPort, Inc.","5.19","0","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/cyrxw",
"CSX","CSX Corporation","52.35","47811936073.5","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/csx",
"DAC","Danaos Corporation","1.55","170188995.6","n/a","2006","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/dac",
"DAL","Delta Air Lines, Inc.","52.01","37656811638.18","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/dal",
"DHT","DHT Holdings, Inc.","3.94","560848354.12","n/a","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/dht",
"DCIX","Diana Containerships Inc.","0.5895","76.635","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/dcix",
"DSX","Diana Shipping inc.","4.13","438321100.21","n/a","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/dsx",
"DSXN","Diana Shipping inc.","25.37","0","n/a","2015","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/dsxn",
"LPG","Dorian LPG Ltd.","7.32","403370927.76","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/lpg",
"DRYS","DryShips Inc.","3.33","238316741.37","n/a","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/drys",
"EGLE","Eagle Bulk Shipping Inc.","4.62","342360276.72","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/egle",
"ECHO","Echo Global Logistics, Inc.","19.65","560704831.05","n/a","2009","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/echo",
"ERA","Era Group, Inc.","11.05","235138110.35","n/a","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/era",
"EURN","Euronav NV","8.05","1281632039.45","n/a","2015","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/eurn",
"ESEA","Euroseas Ltd.","1.9","21230326.4","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/esea",
"EXPD","Expeditors International of Washington, Inc.","60.34","10905733695.64","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/expd",
"FDX","FedEx Corporation","220.8","59207005094.4","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/fdx",
"FWRD","Forward Air Corporation","58.7","1778487199.6","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/fwrd",
"FRO","Frontline Ltd.","5.81","986592172.44","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/fro",
"GNK","Genco Shipping & Trading Limited Warrants Expiring 12/31/2021 ","12.04","414591837.52","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gnk",
"GNRT","Gener8 Maritime, Inc.","4.63","384238819.98","n/a","2015","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gnrt",
"GWR","Genesee & Wyoming, Inc.","72.65","4528780579.9","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/gwr",
"GSL","Global Ship Lease, Inc.","1.59","87420688.35","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gsl",
"GLBS","Globus Maritime Limited","0.9636","26624531.0628","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/glbs",
"GOL","Gol Linhas Aereas Inteligentes S.A.","24.33","25488707637.18","n/a","2004","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/gol",
"OMAB","Grupo Aeroportuario del Centro Norte S.A.B. de C.V.","43.19","288503067.02","6679858","2006","Transportation","Aerospace","http://www.nasdaq.com/symbol/omab",
"PAC","Grupo Aeroportuario Del Pacifico, S.A. de C.V.","99.58","5586438000","n/a","2006","Transportation","Aerospace","http://www.nasdaq.com/symbol/pac",
"ASR","Grupo Aeroportuario del Sureste, S.A. de C.V.","182.62","5478600000","n/a","n/a","Transportation","Aerospace","http://www.nasdaq.com/symbol/asr",
"GSH","Guangshen Railway Company Limited","30","4250122200","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/gsh",
"HA","Hawaiian Holdings, Inc.","40.6","2174567018.4","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/ha",
"HTLD","Heartland Express, Inc.","24.01","2000095233.92","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/htld",
"HUBG","Hub Group, Inc.","40.7","1389252904.6","n/a","1996","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/hubg",
"HUNT","Hunter Maritime Acquisition Corp.","9.83","42391875","n/a","2017","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/hunt",
"HUNTU","Hunter Maritime Acquisition Corp.","10.05","0","n/a","2016","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/huntu",
"HUNTW","Hunter Maritime Acquisition Corp.","0.6599","0","n/a","2017","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/huntw",
"JBHT","J.B. Hunt Transport Services, Inc.","106.73","11680045898.69","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/jbht",
"JBLU","JetBlue Airways Corporation","19.64","6459653152.4","n/a","2002","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/jblu",
"KSU","Kansas City Southern","103.74","10936392383.28","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/ksu",
"KSU^","Kansas City Southern","28.0899","0","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/ksu^",
"KNX","Knight Transportation, Inc.","39.82","7071356374.06","n/a","2017","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/knx",
"LSTR","Landstar System, Inc.","99.4","4169531203.6","n/a","1993","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/lstr",
"LTM","LATAM Airlines Group S.A.","13.92","8441195086.56","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/ltm",
"MRTN","Marten Transport, Ltd.","19.6","1068450370.4","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/mrtn",
"NVGS","Navigator Holdings Ltd.","11.15","619179915.65","n/a","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nvgs",
"NNA","Navios Maritime Acquisition Corporation","1.24","186505907.6","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nna",
"NM","Navios Maritime Holdings Inc.","1.74","207925166.28","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nm",
"NMM","Navios Maritime Partners LP","2.08","306667454.08","n/a","2007","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nmm",
"NAO","Nordic American Offshore Ltd","1.44","89261059.68","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nao",
"NSC","Norfolk Souther Corporation","130.46","37596204411.92","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/nsc",
"ODFL","Old Dominion Freight Line, Inc.","108.78","8961967790.16","n/a","1991","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/odfl",
"OSG","Overseas Shipholding Group, Inc.","2.77","207844529.02","n/a","2015","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/osg",
"PTSI","P.A.M. Transportation Services, Inc.","23.75","150636251.25","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ptsi",
"PANL","Pangaea Logistics Solutions Ltd.","2.32","101604822.24","n/a","1996","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/panl",
"PATI","Patriot Transportation Holding, Inc.","19.95","65910849.9","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/pati",
"PHII","PHI, Inc.","11.69","184679531.82","n/a","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/phii",
"PHIIK","PHI, Inc.","11.99","189418955.22","n/a","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/phiik",
"PXS","Pyxis Tankers Inc.","1.88","34362438.84","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/pxs",
"RLGT","Radiant Logistics, Inc.","5.14","252301788.14","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/rlgt",
"RRTS","Roadrunner Transportation Systems, Inc","9.35","358484675.45","n/a","2010","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/rrts",
"RYAAY","Ryanair Holdings plc","105.73","10660309402.21","100825777","1997","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/ryaay",
"SB","Safe Bulkers, Inc","2.98","302516964.8","n/a","2008","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sb",
"SAIA","Saia, Inc.","59.65","1518116300.35","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/saia",
"SNDR","Schneider National, Inc.","24.77","4380361230.3","n/a","2017","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/sndr",
"SALT","Scorpio Bulkers Inc.","7.25","547096759.5","n/a","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/salt",
"SLTB","Scorpio Bulkers Inc.","25.02","0","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sltb",
"SBBC","Scorpio Tankers Inc.","25.3099","0","n/a","2017","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sbbc",
"SBNA","Scorpio Tankers Inc.","24.5","0","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sbna",
"SBNB","Scorpio Tankers Inc.","24.97","0","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sbnb",
"STNG","Scorpio Tankers Inc.","3.64","1019996654.04","n/a","2010","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/stng",
"CKH","SEACOR Holdings, Inc.","45.93","814353367.95","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ckh",
"SMHI","SEACOR Marine Holdings Inc.","14.49","256057948.44","n/a","2017","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/smhi",
"SHIP","Seanergy Maritime Holdings Corp","1.15","42526247.9","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ship",
"SHIPW","Seanergy Maritime Holdings Corp","0.2","0","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/shipw",
"SSW","Seaspan Corporation","6.89","851686197.7","n/a","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ssw",
"SSWN","Seaspan Corporation","25.75","0","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sswn",
"SFL","Ship Finance International Limited","14.45","1351141108.75","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sfl",
"SINO","Sino-Global Shipping America, Ltd.","2.88","29103940.8","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/sino",
"SKYW","SkyWest, Inc.","46.1","2389863046.7","n/a","1986","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/skyw",
"LUV","Southwest Airlines Company","58.44","34980161917.56","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/luv",
"SAVE","Spirit Airlines, Inc.","35.24","2444565145.8","n/a","2011","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/save",
"SBLK","Star Bulk Carriers Corp.","10.16","644301266.64","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sblk",
"SBLKL","Star Bulk Carriers Corp.","25.35","0","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sblkl",
"GASS","StealthGas, Inc.","3.48","138714759.24","n/a","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gass",
"STB","Student Transportation Inc","5.96","565453301.4","n/a","n/a","Transportation","Other Transportation","http://www.nasdaq.com/symbol/stb",
"TK","Teekay Corporation","8.8","759081364.8","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/tk",
"TOPS","TOP Ships Inc.","0.5325","318.435","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/tops",
"TNP","Tsakos Energy Navigation Ltd","4.56","385623618.48","n/a","2002","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/tnp",
"UNP","Union Pacific Corporation","113.95","91203859582.9","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/unp",
"UAL","United Continental Holdings, Inc.","65.25","19850706762.75","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/ual",
"UPS","United Parcel Service, Inc.","117.7","101924459494","n/a","1999","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ups",
"ULH","Universal Logistics Holdings, Inc.","21.35","607255786.9","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ulh",
"USAK","USA Truck, Inc.","13.92","115492430.4","n/a","1992","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/usak",
"USDP","USD Partners LP","10.5","271932423","n/a","2014","Transportation","Railroads","http://www.nasdaq.com/symbol/usdp",
"WERN","Werner Enterprises, Inc.","35.7","2580151633.5","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/wern",
"YRCW","YRC Worldwide, Inc.","13.89","465762688.59","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/yrcw",
"ZTO","ZTO Express (Cayman) Inc.","13.61","9771179595.9","n/a","2016","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/zto",
