"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CBRL","Cracker Barrel Old Country Store, Inc.","153.96","3709556580.48","n/a","1981","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cbrl",
"CEQP","Crestwood Equity Partners LP","24.8","1727958848","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ceqp",
"CCI","Crown Castle International Corporation","101.52","41244246956.16","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cci",
"CSS","CSS Industries, Inc.","29.33","266738576.02","n/a","n/a","Consumer Services","Consumer: Greeting Cards","http://www.nasdaq.com/symbol/css",
"CUBE","CubeSmart","26.09","4701357184.21","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cube",
"CMLS","Cumulus Media Inc.","0.33","9671103.42","n/a","1998","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/cmls",
"CONE","CyrusOne Inc","60.66","5537801290.86","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cone",
"CYS","CYS Investments, Inc.","8.57","1300510200.74","n/a","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cys",
"DJCO","Daily Journal Corp. (S.C.)","226.68","312987503.28","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/djco",
"DRI","Darden Restaurants, Inc.","80.83","9996510090.78","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dri",
"DSKE","Daseke, Inc.","13.73","609506951.77","n/a","2015","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/dske",
"DSKEW","Daseke, Inc.","1.82","0","n/a","2015","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/dskew",
"PLAY","Dave & Buster&#39;s Entertainment, Inc.","49.7","2042721389.8","n/a","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/play",
"DCT","DCT Industrial Trust Inc","58.8","5473003452","n/a","2006","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dct",
"DDR","DDR Corp.","8.85","3255049000.95","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ddr",
"DFRG","Del Frisco&#39;s Restaurant Group, Inc.","14.9","314803534.6","n/a","2012","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dfrg",
"TACO","Del Taco Restaurants, Inc.","15.8","611239337.2","n/a","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/taco",
"TACOW","Del Taco Restaurants, Inc.","5.44","0","n/a","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/tacow",
"VCF","Delaware Investments Colorado Municipal Income Fund, Inc","15.0053","72582136.63","n/a","1993","Consumer Services","Miscellaneous","http://www.nasdaq.com/symbol/vcf",
"DENN","Denny&#39;s Corporation","13.05","876634663.5","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/denn",
"DESP","Despegar.com, Corp.","32.31","2170653974.1","n/a","2017","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/desp",
"DEST","Destination Maternity Corporation","1.93","26944299.61","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/dest",
"DXLG","Destination XL Group, Inc.","2.05","99743207.15","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/dxlg",
"DGSE","DGSE Companies, Inc.","1.19","32040013.39","n/a","n/a","Consumer Services","Consumer Specialties","http://www.nasdaq.com/symbol/dgse",
"DRH","Diamondrock Hospitality Company","10.96","2195345342.72","n/a","2005","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/drh",
"DKS","Dick&#39;s Sporting Goods Inc","27.62","3020697730.78","n/a","2002","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/dks",
"DLR","Digital Realty Trust, Inc.","118.22","24278941414.12","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dlr",
"DDS","Dillard&#39;s, Inc.","53.35","1548300226","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/dds",
"DDT","Dillard&#39;s, Inc.","25.94","0","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/ddt",
"DIN","DineEquity, Inc","45.04","810666042.08","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/din",
"DISCA","Discovery Communications, Inc.","21.41","8115013223.69","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/disca",
"DISCB","Discovery Communications, Inc.","21.805","8264729721.745","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/discb",
"DISCK","Discovery Communications, Inc.","20.25","7675339457.25","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/disck",
"DISH","DISH Network Corporation","53.33","24857774611.98","n/a","1995","Consumer Services","Television Services","http://www.nasdaq.com/symbol/dish",
"SAUC","Diversified Restaurant Holdings, Inc.","2.03","54147146.13","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/sauc",
"DG","Dollar General Corporation","80.33","21950895871.65","n/a","2009","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/dg",
"DLTR","Dollar Tree, Inc.","89.42","21178649944.3","n/a","1995","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/dltr",
"DFIN","Donnelley Financial Solutions, Inc.","21.62","728594000","n/a","2016","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/dfin",
"DEI","Douglas Emmett, Inc.","40.06","6524782675.24","n/a","2006","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dei",
"DDE","Dover Downs Gaming & Entertainment Inc","1.05","34810263.6","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/dde",
"DVD","Dover Motorsports, Inc.","2.1","77471427.6","n/a","1996","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/dvd",
"DS","Drive Shack Inc.","3.71","248320480.24","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ds",
"DSW","DSW Inc.","21","1687335405","n/a","2005","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/dsw",
"DRE","Duke Realty Corporation","29.01","10319786161.29","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dre",
"DLTH","Duluth Holdings Inc.","20.5","665405338.5","n/a","2015","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/dlth",
"DNKN","Dunkin&#39; Brands Group, Inc.","55.52","5010206081.28","n/a","2011","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dnkn",
"DLNG","Dynagas LNG Partners LP","13.96","495440400","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/dlng",
"DX","Dynex Capital, Inc.","7.1","349563047.2","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dx",
"SSP","E.W. Scripps Company (The)","19.07","1567144433.61","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/ssp",
"DEA","Easterly Government Properties, Inc.","20.58","801154621.68","n/a","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dea",
"EGP","EastGroup Properties, Inc.","89.51","3070782154.82","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/egp",
"EEI","Ecology and Environment, Inc.","12.3","52817454.6","n/a","1987","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/eei",
"EDR","Education Realty Trust Inc.","36.37","2662156050.34","n/a","2005","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/edr",
"EHIC","eHi Car Services Limited","11.5","798463894.5","n/a","2014","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/ehic",
"LOCO","El Pollo Loco Holdings, Inc.","12.4","479280708","n/a","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/loco",
"EMITF","Elbit Imaging Ltd.","2.76","25366630.08","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/emitf",
"ERI","Eldorado Resorts, Inc.","26.4","2024262424.8","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/eri",
"EARN","Ellington Residential Mortgage REIT","14.41","190286557.34","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/earn",
"EMMS","Emmis Communications Corporation","3.56","44583186.52","n/a","1994","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/emms",
"NYNY","Empire Resorts, Inc.","23.35","728000322.4","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/nyny",
"ESRT","Empire State Realty Trust, Inc.","20.75","6583660471.5","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/esrt",
"EGL","Engility Holdings, Inc.","34.99","1287941171.64","n/a","2015","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/egl",
"ENG","ENGlobal Corporation","1.24","33740491.76","n/a","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/eng",
"EBF","Ennis, Inc.","20.3","515965810.5","n/a","n/a","Consumer Services","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/ebf",
"ETM","Entercom Communications Corporation","12.3","501436842.9","n/a","1999","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/etm",
"EVC","Entravision Communications Corporation","5.75","519908376","n/a","2000","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/evc",
"EVI","EnviroStarm, Inc.","23.5","245991255.5","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/evi",
"EPR","EPR Properties","70.26","5175482705.16","n/a","1997","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/epr",
"EQIX","Equinix, Inc.","448.83","34984108209.6","n/a","2000","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqix",
"EQC","Equity Commonwealth","30.5","3784728011.5","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqc",
"EQCO","Equity Commonwealth","25.21","0","n/a","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqco",
"ELS","Equity Lifestyle Properties, Inc.","86.49","7525073520.72","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/els",
"EQR","Equity Residential","66.42","24396946529.94","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqr",
"EROS","Eros International PLC","14.3","886483812.5","n/a","2013","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/eros",
"ESND","Essendant Inc.","13.29","498765752.58","n/a","n/a","Consumer Services","Paper","http://www.nasdaq.com/symbol/esnd",
"ESS","Essex Property Trust, Inc.","257.01","16960021021.32","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ess",
"EVLV","EVINE Live Inc.","1.08","70442630.64","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/evlv",
"EVH","Evolent Health, Inc","18.15","1402846315.2","n/a","2015","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/evh",
"EXPE","Expedia, Inc.","147.99","22440698510.13","n/a","n/a","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/expe",
"EXPO","Exponent, Inc.","74.8","1929346170.4","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/expo",
"EXPR","Express, Inc.","6.96","548463235.44","n/a","2010","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/expr",
"STAY","Extended Stay America, Inc.","20.6","3962315899.2","n/a","2013","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/stay",
"EXR","Extra Space Storage Inc","80.38","10127889163.32","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/exr",
"EZPW","EZCORP, Inc.","9.4","510389478.2","n/a","1991","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ezpw",
"DAVE","Famous Dave&#39;s of America, Inc.","3.85","26786867.8","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dave",
"FPI","Farmland Partners Inc.","9.1","354767795.2","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fpi",
"FAST","Fastenal Company","46.03","13255635349.22","n/a","1987","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/fast",
"FRT","Federal Realty Investment Trust","125.68","9117193180.16","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/frt",
"FGP","Ferrellgas Partners, L.P.","5.06","491592484.9","n/a","1994","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/fgp",
"FRGI","Fiesta Restaurant Group, Inc.","18.6","503867025","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/frgi",
"FCFS","First Cash, Inc.","61.7","2944322149","n/a","1991","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/fcfs",
"FR","First Industrial Realty Trust, Inc.","30.77","3687630496.15","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fr",
"FIVE","Five Below, Inc.","57.28","3161835665.6","n/a","2012","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/five",
"OAKS","Five Oaks Investment Corp.","4.58","101397801.64","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/oaks",
"BDL","Flanigan&#39;s Enterprises, Inc.","24.8","46094445.6","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/bdl",
"FND","Floor & Decor Holdings, Inc.","36.96","3487511781.6","n/a","2017","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/fnd",
"FOGO","Fogo de Chao, Inc.","12.4","350118178.8","n/a","2015","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/fogo",
"FL","Foot Locker, Inc.","34.41","4266756314.88","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/fl",
"FH","FORM Holdings Corp.","1.4","37156964.6","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/fh",
"FORR","Forrester Research, Inc.","43.35","768768900","n/a","1996","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/forr",
"FBM","Foundation Building Materials, Inc.","14.4","617261860.8","n/a","2017","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/fbm",
"FCPT","Four Corners Property Trust, Inc.","25.39","1553709388.67","n/a","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fcpt",
"FRAN","Francesca&#39;s Holdings Corporation","7.51","275877957.48","n/a","2011","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/fran",
"FC","Franklin Covey Company","19.7","273031795.4","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/fc",
"FSP","Franklin Street Properties Corp.","10.62","1138794866.1","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fsp",
"FRED","Fred&#39;s, Inc.","6.53","248647217.75","n/a","1992","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/fred",
"FTD","FTD Companies, Inc.","13.59","374335884.09","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ftd",
"FCN","FTI Consulting, Inc.","36.59","1446865600.09","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/fcn",
"FLL","Full House Resorts, Inc.","2.85","65238845.55","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/fll",
"GAIA","Gaia, Inc.","12.15","184188508.2","n/a","1999","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/gaia",
"GME","Gamestop Corporation","20.02","2028169343.2","n/a","2002","Consumer Services","Electronics Distribution","http://www.nasdaq.com/symbol/gme",
"GLPI","Gaming and Leisure Properties, Inc.","36.45","7745147286.3","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/glpi",
"GPS","Gap, Inc. (The)","29.39","11525545956.4","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/gps",
"IT","Gartner, Inc.","122.39","11088209421.72","n/a","1993","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/it",
"GLOG","GasLog LP.","17.2","1386797558","n/a","2012","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/glog",
"GLOP","GasLog Partners LP","23.4","923478449.4","n/a","2014","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/glop",
"GATX","GATX Corporation","63.06","2440422000","n/a","n/a","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/gatx",
"GMTA","GATX Corporation","26.42","0","n/a","2016","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/gmta",
"GCO","Genesco Inc.","26.45","526858052.55","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/gco",
"GNUS","Genius Brands International, Inc.","3.31","19655120.93","n/a","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/gnus",
"G","Genpact Limited","29.14","5621206591.28","n/a","2007","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/g",
"GEO","Geo Group Inc (The)","25.9","3212425070.4","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/geo",
"GGP","GGP Inc.","21.21","18707292962.4","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ggp",
"GGP^A","GGP Inc.","25.136","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ggp^a",
"GOOD","Gladstone Commercial Corporation","22.2","634544309.4","n/a","2003","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/good",
"GOODM","Gladstone Commercial Corporation","26.01","0","n/a","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodm",
"GOODO","Gladstone Commercial Corporation","25.7646","29629290","n/a","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodo",
"GOODP","Gladstone Commercial Corporation","26.345","26345000","n/a","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodp",
"LAND","Gladstone Land Corporation","13.69","182344598.43","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/land",
"LANDP","Gladstone Land Corporation","26.1482","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/landp",
"ENT","Global Eagle Entertainment Inc.","3.28","279815960.32","n/a","2011","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/ent",
"GMRE","Global Medical REIT Inc.","9.15","197920676.25","n/a","2016","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/gmre",
"GNL","Global Net Lease, Inc.","21.89","1472908424.13","n/a","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/gnl",
"SELF","Global Self Storage, Inc.","4.82","36725840.58","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/self",
"GSAT","Globalstar, Inc.","1.7","1970991019.4","n/a","2006","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/gsat",
"GMS","GMS Inc.","35.48","1453647709.4","n/a","2016","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/gms",
"GOGO","Gogo Inc.","11.78","1021493228.88","n/a","2013","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/gogo",
"GLNG","Golar LNG Limited","22.51","2275325949.23","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/glng",
"GMLP","Golar LNG Partners LP","23.03","1594788141.73","n/a","2011","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/gmlp",
"GDEN","Golden Entertainment, Inc.","24.47","546222276.4","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/gden",
"GOGL","Golden Ocean Group Limited","8.17","1081487344.64","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/gogl",
"GTIM","Good Times Restaurants Inc.","3.15","39145932","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/gtim",
"GPX","GP Strategies Corporation","30.35","507623629.25","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/gpx",
"GHC","Graham Holdings Company","579.35","3239858450.5","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ghc",
"GPT","Gramercy Property Trust","30.85","4956653087.8","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/gpt",
"LOPE","Grand Canyon Education, Inc.","89.49","4305841955.58","n/a","2008","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/lope",
"GPMT","Granite Point Mortgage Trust Inc.","18.94","818855842.7","n/a","2017","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/gpmt",
"GTN","Gray Television, Inc.","16.15","1172521734.75","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/gtn",
"AJX","Great Ajax Corp.","14.27","260403298.08","n/a","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ajx",
"AJXA","Great Ajax Corp.","25.6","0","n/a","2017","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ajxa",
"TV","Grupo Televisa S.A.","24.06","14210103330.66","n/a","1993","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/tv",
"GYRO","Gyrodyne , LLC","21.54","31936927.2","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/gyro",
"HRB","H&R Block, Inc.","24.86","5197230531.02","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/hrb",
"HLG","Hailiang Education Group Inc.","17.97","51897360","2888000","2015","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/hlg",
"HBI","Hanesbrands Inc.","23.75","8656371096.25","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/hbi",
"HASI","Hannon Armstrong Sustainable Infrastructure Capital, Inc.","23.82","1264175873.7","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hasi",
"HVT","Haverty Furniture Companies, Inc.","24.2","513486465.8","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/hvt",
"HCOM","Hawaiian Telcom Holdco, Inc.","30.67","355402825.21","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/hcom",
"HCP","HCP, Inc.","26.92","12624487890.32","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hcp",
"HDS","HD Supply Holdings, Inc.","36.39","6792053434.89","n/a","2013","Consumer Services","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/hds",
"HR","Healthcare Realty Trust Incorporated","32.18","3750419129.76","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hr",
"HTA","Healthcare Trust of America, Inc.","29.76","5971979078.4","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hta",
"HMNY","Helios and Matheson Analytics Inc","15.75","147826271.25","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/hmny",
"HMTV","Hemisphere Media Group, Inc.","12.55","534726747.95","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/hmtv",
"HT","Hersha Hospitality Trust","18.75","784392637.5","n/a","1999","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ht",
"HTZ","Hertz Global Holdings, Inc","25.29","2117199187.08","n/a","2016","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/htz",
"HF","HFF, Inc.","40.63","1567349868.36","n/a","2007","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/hf",
"HIBB","Hibbett Sports, Inc.","14.45","296799185.2","n/a","1996","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/hibb",
"HIW","Highwoods Properties, Inc.","52.75","5445711501.75","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hiw",
"HIL","Hill International, Inc.","5","259391075","n/a","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/hil",
"HGV","Hilton Grand Vacations Inc.","39.19","3883028596.32","n/a","2016","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/hgv",
"HLT","Hilton Worldwide Holdings Inc.","69.48","22301568462.6","n/a","2016","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/hlt",
"HMG","HMG/Courtland Properties, Inc.","11.58","11607699.36","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hmg",
"HMLP","Hoegh LNG Partners LP","19.2","631894252.8","n/a","2014","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/hmlp",
"HD","Home Depot, Inc. (The)","165.85","195506896306.4","n/a","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/hd",
"HOS","Hornbeck Offshore Services","4.03","149224073.18","n/a","2004","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/hos",
"HPT","Hospitality Properties Trust","28.64","4705056528","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hpt",
"HST","Host Hotels & Resorts, Inc.","18.34","13572551937.7","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hst",
"HMHC","Houghton Mifflin Harcourt Company","11.95","1473907395.45","n/a","2013","Consumer Services","Books","http://www.nasdaq.com/symbol/hmhc",
"HHC","Howard Hughes Corporation (The)","118.4","5113372294.4","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hhc",
"HSNI","HSN, Inc.","38.05","1993350767.4","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/hsni",
"HURN","Huron Consulting Group Inc.","36.25","801388066.25","n/a","2004","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/hurn",
"HBP","Huttig Building Products, Inc.","7.23","187058030.4","n/a","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/hbp",
"H","Hyatt Hotels Corporation","61.6","7486395100.8","n/a","2009","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/h",
"IAC","IAC/InterActiveCorp","122.24","9749157197.44","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/iac",
"ICFI","ICF International, Inc.","55.7","1043528304.3","n/a","2006","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/icfi",
"IFMK","iFresh Inc.","13.05","184305567.6","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/ifmk",
"IMH","Impac Mortgage Holdings, Inc.","13.13","274362379.2","n/a","1997","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/imh",
